123,NYSE,WTI
432,NYSE,WTM
914,NYSE,WTR
621,NYSE,WTS
841,AMEX,WTT
762,NYSE,WTW
424,NYSE,WU
419,NASDAQ,WVFC
347,NASDAQ,WVVI
722,NYSE,WWE
321,NYSE,WWW
525,NYSE,WX
632,NYSE,WY
710,NYSE,WYN
711,NASDAQ,WYNN
130,NYSE,X
121,NYSE,XCO
121,NYSE,XEC
911,NYSE,XEL
630,NYSE,XIN
432,NYSE,XL
833,NASDAQ,XLNX
515,NASDAQ,XNPT
320,NYSE,XNY
120,NYSE,XOM
515,NASDAQ,XOMA
622,NASDAQ,XONE
745,NYSE,XOXO
134,AMEX,XPL
134,AMEX,XRA
520,NASDAQ,XRAY
824,NYSE,XRX
121,NASDAQ,XTEX
122,NASDAQ,XTXI
622,NYSE,XYL
432,NYSE,Y
832,NYSE,YGE
851,NASDAQ,YHOO
851,NYSE,YOKU
914,NASDAQ,YORW
120,NYSE,YPF
774,NASDAQ,YRCW
712,NYSE,YUM
136,NYSE,YZC
627,AMEX,ZBB
622,NASDAQ,ZBRA
626,NASDAQ,ZEUS
841,NASDAQ,ZHNE
837,NASDAQ,ZIGO
416,NASDAQ,ZION
821,NASDAQ,ZIXI
742,NYSE,ZLC
515,NASDAQ,ZLCS
521,NYSE,ZMH
124,NASDAQ,ZN
820,NASDAQ,ZNGA
770,NYSE,ZNH
627,NASDAQ,ZOLT
841,NASDAQ,ZOOM
320,NYSE,ZQK
745,NASDAQ,ZUMZ
